name,sku,price_net,stock,category,description,image_path,active
MINI ALICATE PUNTA CURVA,,3100,12,alicates,MINI; ALICATE; PUNTA; HERRAMIENTA; HERRAMIENTAS; CURVA,products/.jpg,True
MINI ALICATE PUNTA TENAZAS,,3100,9,ferreteria,MINI; ALICATE; PUNTA; HERRAMIENTA; HERRAMIENTAS; CURVA; TENAZAS,products/.jpg,True
CONDENSADOR 22UF /50V,I3-4,70,799,condensadores,22; 50; CONDENSADOR; CONDENSADORES; ELECTROLITICOS; UF; 50V; 22UF,products/I3-4.jpg,True
CONDENSADOR 33UF /50V,I3-6,70,599,condensadores,50; CONDENSADOR; CONDENSADORES; ELECTROLITICOS; UF; 50V; 33; 33UF,products/I3-6.jpg,True
SEÑAL VIAL VMS64128W,VMS64128W,0,0,desarrollos,LED; VIAL; SEÑALETICA; semaforo; FLECHA; VSM; TRAFFIC; TRAFICO; CARRTERA; VMS,products/VMS64128W.jpg,True
SN 74 LS 07 INTEGRADO,SNLS07,319,9,componentes,INTEGRADO; SN74; LS; 08; 7408; 74LS08; 07; 74,products/SNLS07.jpg,True
CONECTOR AMARILLO TERMINAL OJO,,1300,2,conectores,CONECTOR; TERMINAL; AMARILLO; OJO,products/.jpg,True
FASTON 16-14 AWG 6.3 MM (20U),F1614AH_GL,1200,1,aisladores,TERMINAL FASTON AZUL HEMBRA 6.3 MM | 16-14 AWG CONECTOR,products/F1614AH_GL.jpg,True
Marcador Multideportivo MV160120-5,MV160120-5,0,0,desarrollos,,products/MV160120-5.jpg,True
PISTOLA SILICONA CALIENTE BARRA MAKAWA,PT2052,8800,5,ferreteria,SILICONA; W; 40W; PISTOLA; 40; MAKAWA; BARRA; CALIENTE,products/PT2052.jpg,True
LENTE LUPA RELOJ CON 4 LENTES Y LUZ LED,LENTLUPA,11000,1,electronica,LED; lupa; LUZ; RELOJ; 4; LENTES; AUMENTO; LENTE,products/LENTLUPA.jpg,True
TECLADO GAMER,M-1100,10000,5,electronica,LED; UÑA; LUZ; JUEGO; MANO; TECLADO; USB; GAMER; RETROILUMINADO,products/M-1100.jpg,True
MINI ALICATE PUNTA CURVA,,3100,12,alicates,MINI; ALICATE; PUNTA; HERRAMIENTA; HERRAMIENTAS; CURVA,products/.jpg,True
DISPLAY LED INDUSTRIAL 2 LINEAS 64X192,DIL2-64192-ET,0,0,desarrollos,ETHERNET; LED; DISPLAY; MATRIZ; INDUSTRIAL; PLC; SERIAL; DOTMATRIX,products/DIL2-64192-ET.jpg,True
FLECHA  SOLAR CON ATRIL 60X100CM,FS60-100A,0,0,desarrollos,solar; FLECHA; ARROW,products/FS60-100A.jpg,True
PILA AAA DURACELL (1U),AAADU-B1,900,9,ferreteria,PILA; pilas; AAA; UNIDAD; DURACEL,products/AAADU-B1.jpg,True
SEÑALETICA VIAL P5AR-64x64,P5AR-6464,0,0,desarrollos,LED; SEÑALETICA; semaforo; TRAFFIC; TRAFICO; VMS,products/P5AR-6464.jpg,True
ZAPATILLA ALARGADOR 6 POSICIONES,,3000,7,enchufe,metro; POSICIONES; ALARGADOR; ZAPATILLA,products/.jpg,True
CONDENSADOR 2200UF /25V,2200UF25V,1100,30,condensadores,25; CONDENSADOR; CONDENSADORES; ELECTROLITICOS; UF; 25V; 2200; 2200UF,products/2200UF25V.jpg,True
CONDENSADOR 2200UF /16V,I3-18,800,29,condensadores,16; CONDENSADOR; CONDENSADORES; ELECTROLITICOS; 16V; UF; 2200; 2200UF,products/I3-18.jpg,True
CONDENSADOR 1000UF /25V,I3-16,400,0,condensadores,1000; 25; CONDENSADOR; CONDENSADORES; ELECTROLITICOS; UF; 25V; 100UF,products/I3-16.jpg,True
CONDENSADOR 10UF / 50V,I3-5,63,200,condensadores,10; CONDENSADOR; CONDENSADORES; ELECTROLITICOS; UF; 50V; 10UF,products/I3-5.jpg,True
CONDENSADOR 4700UF /25V,I3-15,1800,25,condensadores,CONDENSADOR; CONDENSADORES; ELECTROLITICOS; UF; 25V; 4700; 4700UF,products/I3-15.jpg,True
CONDENSADOR 47UF /250V,I3-10,500,45,condensadores,47; 250V; 250; CONDENSADOR; CONDENSADORES; ELECTROLITICOS; UF; 47UF,products/I3-10.jpg,True
CONDENSADOR 47UF /16V,I3-12,50,570,condensadores,16; 47; CONDENSADOR; CONDENSADORES; ELECTROLITICOS; 16V; UF; 47UF,products/I3-12.jpg,True
CONDENSADOR 47UF /50V,I3-11,60,691,condensadores,50; 47; CONDENSADOR; CONDENSADORES; ELECTROLITICOS; UF; 50V; 47UF,products/I3-11.jpg,True
TOTEM LED SERVICENTRO TS-300,TS-300,0,0,desarrollos,,products/TS-300.jpg,True
CAPTURADORA DE VIDEO HDMI 4K/2K,120856,12000,3,electronica,USB; VIDEO; HDMI; AUDIO; 4K; CAPURADORA,products/120856.jpg,True
CONDENSADOR 220UF / 16V,220UF16V,60,0,condensadores,220; CONDENSADOR; CONDENSADORES; ELECTROLITICOS; 16V; UF; 220UF,products/220UF16V.jpg,True
CONDENSADOR 220UF / 25V,I3-13,100,0,condensadores,220; CONDENSADOR; CONDENSADORES; ELECTROLITICOS; UF; 25V,products/I3-13.jpg,True
CONDENSADOR 1UF / 50V,I3-2,50,290,condensadores,1; CONDENSADOR; CONDENSADORES; ELECTROLITICOS; UF; 50V; 1UF,products/I3-2.jpg,True
"CONDENSADOR  0,1UF / 50V",I3-3,50,133,condensadores,CONDENSADOR; CONDENSADORES; ELECTROLITICOS; UF; 50V; 0.1; 0.1UF,products/I3-3.jpg,True
CONDENSADOR 2.2UF / 50V,I3-1,50,549,condensadores,CONDENSADOR; CONDENSADORES; ELECTROLITICOS; UF; 50V; 2.2; 2.2UF,products/I3-1.jpg,True
CONDENSADOR 100UF / 50V,I3-9,90,170,condensadores,CONDENSADOR; CONDENSADORES; ELECTROLITICOS; UF; 50V; 100UF; 100,products/I3-9.jpg,True
DIMMER 12-24V 30A REGULADOR DE VOLTAJE,,5000,8,electronica,LED; 12v; REGULADOR; CONTROLADOR; 30A; VOLTAJE; LUCES; 24V; DIMMER; MONOCROMATICO,products/.jpg,True
RESISTENCIAS 1/6W 5% (50 unidades),R-1/6-5,0,122,1-6w-5,pcs; W; UNIDADES; RESISTENCIAS,products/R-1/6-5.jpg,True
LETRERO LED RGB  12V/24V,P355X12,130000,50,inicio,,products/P355X12.jpg,True
MARCADOR SEGMENTADO MS150,MS150,0,0,deportivo,,products/MS150.jpg,True
CONSOLA MINERA CSL-4040,CSL-4040-V6,0,0,desarrollos,,products/CSL-4040-V6.jpg,True
TOTEM LED SERVICENTRO TS400,TS-400-5,0,0,desarrollos,,products/TS-400-5.jpg,True
RESISTENCIAS 1/4W 5% (25 unidades),R-1/4-5,0,560,1-4w-5,,products/R-1/4-5.jpg,True
RESISTENCIAS 1/2W 5% (25 unidades),R-1/2-5,0,343,1-2w-5,pcs; W; UNIDADES; RESISTENCIAS,products/R-1/2-5.jpg,True
PASTA TÉRMICA DISIPADORA HY410 10g,HY410,1100,10,inicio,SOLDAR; PASTA; TERMICA; DISIPADORA; HY510; THERMAL; 410,products/HY410.jpg,True
LUZ PILOTO CON VOLTIMETRO 60-500V,L-500V,1300,7,iluminacion,LED; LUZ; PILOTO; ROJA; VOLTIMETRO; PILOT,products/L-500V.jpg,True
TERMISTOR NTC 52A 10K (10pcs),A2-9,2900,95,electronica,TEMPERATURA; SENSOR; TERMISTOR; 10K; NTC; 52A,products/A2-9.jpg,True
RESISTENCIAS 1/4W 5% (25 unidades),R-1/4-5,0,560,1-4w-5,,products/R-1/4-5.jpg,True
RESISTENCIAS 1/2W 5% (25 unidades),R-1/2-5,0,343,1-2w-5,pcs; W; UNIDADES; RESISTENCIAS,products/R-1/2-5.jpg,True
DIMMER 12V - 24V REGULADOR DE VOLTAJE,DC12-24,3000,9,electronica,LED; ILUMINACION; 12v; REGULADOR; VOLTAJE; LUCES; PANEL; 24V; DIMMER; o paneles LED de 12V o 24V.; ATENUADOR,products/DC12-24.jpg,True
REGULADOR DE CARGA SOLAR DIGITAL 12V 24V 20A 2USB,DY-020A,15000,16,inicio,DIGITAL; 12v; REGULADOR; solar; USB; 20A; carga; 24V,products/DY-020A.jpg,True
DISIPADOR DE CALOR ALUMINIO 15x10x25 INTEGRADO,,700,98,inicio,INTEGRADO; CALOR; PACK; ALUMINIO; DISIPARADOR,products/.jpg,True
PUENTE KBPC 8010/AC RECTIFICADOR,KBPC8010,2300,10,diodos,1000 V; KBPC; RECTIFICADOR; PUENTE; UNA FACE; DIODO; 25 A; 2510,products/KBPC8010.jpg,True
RODAMIENTO EN MINIATURA,,600,19,inicio,MINI; miniatura; NARANJO; RODAMIENTO; POLEA,products/.jpg,True
TBLOCK 3X6 5.0 300V 10A,140V-5.0_GL,400,44,conectores,CONECTOR BLOCK TERMINAL BLOQUE SCREW TERMINAL BONERA,products/140V-5.0_GL.jpg,True
POTENCIÓMETRO P-103 PRECISIÓN 10K,I3-21,300,36,inicio,POTENCIOMETRO; AJUSTABLE; PESICION; P103,products/I3-21.jpg,True
MONO 6.3 MACHO PLUG JACK,H2-36,1200,5,adaptadores,CONECTOR; JACK; ADAPTADOR; AUDIO; PLUG,products/H2-36.jpg,True
CINTA AISLANTE AMARILLA 0.15mm x 18mm x 10Y,CIA314,500,4,ferreteria,AISLANTE; CINTA; ELECTRICA; HUINCHA; GUINCHA; AISLADORA,products/CIA314.jpg,True
INVERSOR DE VOLTAJE DC 24V A 12V 20A,v2412-20,11000,5,electricidad,v; AUTO; 12v; TRANSFORMADOR; 20A; A; VOLTAJE; 12; INVERSOR; COCHE; 24; 24V; ENERGIA; CONVERTIDOR; CAR,products/v2412-20.jpg,True
INVERSOR DE VOLTAJE DC 24V A 12V 30A,L2-30,11000,3,electronica,v; AUTO; 12v; TRANSFORMADOR; 30A; A; VOLTAJE; 12; INVERSOR; COCHE; 24; 24V; ENERGIA; CONVERTIDOR; CAR,products/L2-30.jpg,True
VENTILADOR VN-551 12V 120X120X25MM,VN-551,4100,9,electricidad,25; 12v; 90; MM; VENTILADOR; VN; 551; 120,products/VN-551.jpg,True
FUENTE DE PODER 12V 3A 36W ULTRAFINA,XCT12-36W,5000,10,fuentes-sw,fuente; POWER; PODER; ULTRAFINA,products/XCT12-36W.jpg,True
REGULADOR DE CARGA SOLAR DIGITAL 12V 24V 10A 2USB,DY-003,6000,28,inicio,12v; REGULADOR; solar; USB; carga; 24V,products/DY-003.jpg,True
POTENCIOMETRO 10K,I3-34,500,292,inicio,resistencia; POTENCIOMETRO,products/I3-34.jpg,True
CABLE DE PODER TIPO TRÉBOL 1.5M,32CBLAC600,1300,10,cables,CABLE; metro; PODER; 1.5M; TREBOL,products/32CBLAC600.jpg,True
PUNTA TESTER MULTIMETRO 1000V 10A,PT1000V_GL,4000,8,electricidad,,products/PT1000V_GL.jpg,True
MICRO INTERRUPTOR,H5-1,600,800,inicio,INTERRUPTOR; BOTON; MICRO; PULSADOR,products/H5-1.jpg,True
VENTILADOR VN-2350 12V 60X60X15MM,VN-2350,2200,5,electricidad,12v; MM; 60; VENTILADOR; VN; 15; 2350,products/VN-2350.jpg,True
VENTILADOR VN-392 220V 80X80X25MM,VN-392,4613,4,electricidad,220V; 25; 220; MM; 80; 60; VENTILADOR; VN; 15; 392,products/VN-392.jpg,True
VENTILADOR VN-4051 12V 92X92X25MM,VN-4951,2500,6,electricidad,25; 220; 12v; 90; 4051; MM; VENTILADOR; VN,products/VN-4951.jpg,True
MUR 2060CT DIODO DOBLE RAPIDO TO-220 20A 600V,MUR2060CT,800,30,diodos,doble; v; 220; RECTIFICADOR; DIODO; RAPIDO; 20; MUR; CT; 600V; 2060,products/MUR2060CT.jpg,True
PIC 12F629 INTEGRADO,I2-30,2100,49,inicio,CIRCUITO; CONTROLADOR; INTEGRADO; MICRO; PIC; 12F; 629; 12F629,products/I2-30.jpg,True
CONECTOR PARA PARLANTES 2 CLIP,TE1354,1000,34,conectores,CONECTOR; PARLANTE; CLIP,products/TE1354.jpg,True
BT136S - 600D TRANSISTOR,I2-47,903,234,inicio,TRANSISTOR; TRIAC; 136; BT; BT136S,products/I2-47.jpg,True
MUR 1060CT DIODO RAPIDO TO-220 10A 600V,MUR1060CT,700,30,diodos,doble; v; 220; RECTIFICADOR; DIODO; RAPIDO; 10A; MUR; CT; 600V; 1060,products/MUR1060CT.jpg,True
MUR 3060CT DIODO DOBLE RAPIDO TO-220 30A 600V,MUR3060CT,1000,30,diodos,doble; v; 220; RECTIFICADOR; DIODO; RAPIDO; MUR; CT; 600V; 3060; 30,products/MUR3060CT.jpg,True
MAX 232 INTEGRADO,I2-38,900,9,inicio,CIRCUITO; INTEGRADO; 232; MAX; MAX232,products/I2-38.jpg,True
MICRO SWITCH 53MM  PULSADOR,H3-10,600,50,inicio,SWITCH; MICRO; LEVEL; 53MM,products/H3-10.jpg,True
MICRO SWITCH PULSADOR,H3-11,600,50,inicio,SWITCH; MICRO; LEVEL,products/H3-11.jpg,True
PLACA DE PERTINAX 10X30CM 1 FAZ,CL1030,1700,95,ferreteria,PCB; COBRE; PLACA; PERTINAX,products/CL1030.jpg,True
PIC 16F887 INTEGRADO,I2-51,2500,30,inicio,CIRCUITO; CONTROLADOR; INTEGRADO; MICRO; PIC; 16F; 887,products/I2-51.jpg,True
FUENTE DE PODER LED 12V 25A 300W,12054,12000,3,electronica,LED; v; ALIMENTACION; 12v; fuente; 12; POWER; 300W; PODER,products/12054.jpg,True
FUENTE DE PODER LED 12V 16.6A  200W,12053,12000,4,electronica,LED; v; ALIMENTACION; 12v; fuente; 12; POWER; PODER; 200W,products/12053.jpg,True
MARCADOR DEPORTIVO MD-32-T-122,MD-32-T-122,0,0,desarrollos,,products/MD-32-T-122.jpg,True
KIT PARA DREMEL 80 PIEZAS.,ACT080,6800,1,ferreteria,MINI; kit; MM; PACK; DREMEL; PIEZAS; 80; TORNO; ACCESORIOS; CORTAR; PULIR; LIMPIAR; MINITORNO,products/ACT080.jpg,True
MINI REPETIDOR WiFi KNUP,MR100,12000,3,electronica,MINI; AMPLIFICADOR; WIFI; ROTEADOR,products/MR100.jpg,True
FUENTE DE PODER LED 12V 5A 60W,12051,7000,27,electronica,LED; v; 60w; 12v; fuente; 12; PODER; 60,products/12051.jpg,True
MÓDULO TRANSCEPTOR RF NRF24L01 2.4 GHZ,,1500,3,electronica,MODULO; transceptor; nrf24l01; rf,products/.jpg,True
SENSOR DE HUMEDAD Y TEMPERATURA DHT11,DHT11,1400,6,inicio,TEMPERATURA; SENSOR; HUMEDAD; dht11,products/DHT11.jpg,True
FUENTE 12V 10A 120W ANGOSTA,FP12-120WL,7100,45,electronica,ALIMENTACION; 12v; fuente; POWER; SW,products/FP12-120WL.jpg,True
ROSETA CAJA Rj45 CAT 6 SIMPLE,,1400,20,conectores,CAJA; RJ45; simple; 6; CAT; ROSETA,products/.jpg,True
CABLE AUXILIAR AUDIO PLUS 3.5MM 1000 MM,6525,2000,10,cables-electricidad,CABLE; MM; AUDIO; AUXILIAR; PLUS; AUX,products/6525.jpg,True
TIMER DIGITAL PROGRAMABLE TEMPORIZADOR DIGITAL,,10000,3,electronica,DIGITAL; RELOJ; TIMER; TEMPORIZADOR; ALARMA; PROGRAMABLE; CERONOMETRO,products/.jpg,True
PCB PERFORADO 7X5 cm DOBLE CARA ARDUINO,PCB7X5,1100,57,arduino,ARDUINO; PCB; PLACA; PERFORADA; CIRCUITO; APRENDIZAJE; PROTOTIPO; PERFORADO,products/PCB7X5.jpg,True
"BROCA FRESADORA 5,0 MM",,4500,4,brocas,BROCA; UNIVERSAL; 6; MM; METAL; FRESADORA; HSS,products/.jpg,True
MODULO NRF24L01 WIFI,E2BIRF,3300,2,inicio,ARDUINO; MODULO; ANTENA; transceptor; nrf24l01; WIRELESS; distancia; LARGA DISTANCIA,products/E2BIRF.jpg,True
MODULO HW-131 ALIMENTACIÓN,MOD-3V,2000,3,alimentacion,PROTOBOARD; ALIMENTACION; fuente; MODULO,products/MOD-3V.jpg,True
PLACA ADAPTADORA PARA MODULO NRF24L01,,1100,10,adaptadores,PLACA; ADAPTADOR; MODULO; nrf24l01; adaptadora,products/.jpg,True
ESPUMA EXPANSIVA REX 750 ML,,8000,13,ferreteria,REX; ESPUMA; ESPANSIVA,products/.jpg,True
SOPORTE PEDESTAL PARA TALADRO 455MM,JA18942,24000,3,ferreteria,,products/JA18942.jpg,True
FOCO NEBLINERO 6 LED MOTO,,4000,4,electricidad,LED; FOCO; neblinero; moto; UNIDAD,products/.jpg,True
CINTA AISLANTE NEGRA 0.15mm x 18mm x 10Y,CIA310,500,16,inicio,AISLANTE; CINTA; ELECTRICA; HUINCHA; GUINCHA; AISLADORA,products/CIA310.jpg,True
TESTER CABLE RED UTP LAN TELÉFONO RJ45 RJ11,Q-314,3000,5,electronica,CABLE; RED; RJ45; TESTER; RJ11; INTERNET; NETWORK; UTP; LAN; TELEFONO,products/Q-314.jpg,True
"MINI ALICATE DE CORTE 4,5" PULIDO",,3000,23,alicates,MINI; ALICATE; CORTE; pulido,products/.jpg,True
"BROCA FRESADORA 6,0 MM",,5000,4,brocas,BROCA; UNIVERSAL; 6; MM; FRESADORA; HSS,products/.jpg,True
FLUX EN PASTA 10G,FX-10M,2000,46,flux,FLUX; ESTAÑO; PASTA; SOLADADURA,products/FX-10M.jpg,True
CERRADURA,,2000,20,inicio,PUERTA; LLAVE; CHAPA; CERRADURA; CAJON; METAL; CASILLERO; BAUL; GUANTERA,products/.jpg,True
CERRADURA CHAPA PARA GUANTERA O CAJON,,2200,86,inicio,CHAPA; CERRADURA; CAJON,products/.jpg,True
CHAPA ELECTRICA CON LLAVE,,2500,99,inicio,ELECTRICA; LLAVE; CHAPA; CERRADURA; CAJON,products/.jpg,True
SET TERMINAL DE CABLE BALA ROJO - AZUL  24 UNIDADES,,1900,13,inicio,CABLE; CONECTOR; TERMINAL; BALA; kit; 24; UNIDADES,products/.jpg,True
PC817 CIRCUITO INTEGRADO,I2-3,300,78,inicio,CIRCUITO; INTEGRADO; PC; 817; PC817,products/I2-3.jpg,True
TERMINAL P/PARLANTE 2 JACK SPEAKON 85*100MM,,2000,25,inicio,CONECTOR; TERMINAL; CAJA; JACK; PARLANTE; PLUG; SPEAKON,products/.jpg,True
PRENSA ESTOPA PG11 NEGRA PA66 IP68,CHL180384,500,110,electricidad,CABLE; MM; PRENSA; ESTOPA; NEGRA; 66; PA,products/CHL180384.jpg,True
FLUX 60/40 60ml,60/40FLUX,2000,26,flux,SOLDADURA; SOLDAR; FLUX; ESTAÑO; PCV,products/60/40FLUX.jpg,True
POTENCIÓMETRO 3296 PRESET 10K,I3-23,400,55,electronica,50; 10; POTENCIOMETRO; PRESET; K,products/I3-23.jpg,True
CAJA ORGANIZADORA RENA ROBUSTA ONE 19x16x3.5cm,C1916,3000,8,cajas,PLASTICA; CAJA; ORGANIZADORA; ORGANIZADOR; COMPARTIMIENTO,products/C1916.jpg,True
MINI BOMBA 3-6V 1.5W,BA36_GL,1900,32,bomba,BOMBA DE AGUA SUMERGIBLE 3-6V 1.5W,products/BA36_GL.jpg,True
MALLA DESOLDADORA,,1500,4,inicio,metro; MALLA; DESOLDADORA; SOLDADORA,products/.jpg,True
"PASTA TÉRMICA DISIPADORA 1,93W, JERINGA 5G",HY510,1100,10,inicio,SOLDAR; PASTA; TERMICA; DISIPADORA; HY510; THERMAL; 410; G,products/HY510.jpg,True
CONECTOR BNC MACHO PARA RG58 LMR195,BNC1 / I3-5,1000,38,conectores,CABLE; CONECTOR; MACHO; BNC; RG58; LMR195,products/BNC1 / I3-5.jpg,True
POTENCIÓMETRO 3296 PRESET 50K,I3-22,500,160,electronica,50; POTENCIOMETRO; PRESET; K,products/I3-22.jpg,True
RELE MINIATURA DE 8 PIN 5V,H2-24-1,1500,9,electronica,v; 8; 5; PIN; RELE; RELAY; 5V; miniatura,products/H2-24-1.jpg,True
MICRO SERVO MOTOR SG90 PARA ARDUINO,SG-90-Q2-4,3000,33,electronica,ARDUINO; motor; 90; MICRO; SERVO; SG,products/SG-90-Q2-4.jpg,True
BASE PLASTICA PARA RELE PCB 8PIN SERIE SMIH,BS204 / H2-37,800,27,electronica,PLASTICA; PCB; BASE; RELE,products/BS204 / H2-37.jpg,True
RELE 24V 16A 8 PIN,H2-26,2000,32,electronica,v; PINES; 8; PIN; RELE; RELAY; 16A; 24,products/H2-26.jpg,True
RELE 24V 16A 8 PIN,H2-22,1600,34,electronica,v; PINES; 8; PIN; RELE; RELAY; 16A; 24,products/H2-22.jpg,True
PLACA DE PERTINAX 10X10CM 1 FAZ,CL1010,1000,84,ferreteria,PCB; COBRE; PLACA; PERTINAX,products/CL1010.jpg,True
RELE 24V 20A 5PIN,H2-23,1600,19,electronica,v; PIN; RELE; RELAY; A; 24; 20,products/H2-23.jpg,True
TBLOCK 1X2 8.0 20A 600V,TB1X2-8.0_GL,210,100,electronica,CONECTOR BLOCK TERMINAL BLOQUE SCREW TERMINAL BONERA,products/TB1X2-8.0_GL.jpg,True
JACK DC 2.1 MM,JACK-2.1_GL,409,12,conectores,CONECTOR CHASIS,products/JACK-2.1_GL.jpg,True
"JACK DC 2,35 MM",JACK-2.35_GL,409,50,conectores,CONECTOR CHASIS &nbsp;,products/JACK-2.35_GL.jpg,True
PUENTE RECTIFICADOR 10A 1000V,KBPC-1010,1227,49,electronica,v; 1000; 10; RECTIFICADOR; PUENTE; A,products/KBPC-1010.jpg,True
JACK ESTEREO 3.5MM HEMBRA,,1300,19,electronica,HEMBRA; NEGRO; JACK; 4; VOLANTE; MM; POLOS; METALICO; POLO,products/.jpg,True
PLUG 3.5 STEREO MACHO METALICO,PL133,600,15,conectores,MACHO; JACK; 4; MM; PLUG; METALICO; POLO; PLUGNSTEREO; 4 POLOS; STEREO,products/PL133.jpg,True
DIP SWITCH 2 POSICIONES,H2-16/2,300,48,inicio,INTERRUPTOR; 2; DIP; SWITCH; 4; POSICION,products/H2-16/2.jpg,True
DIP SWITCH 8 POSICIONES,H2-16/4,500,50,inicio,INTERRUPTOR; 8; 2; DIP; SWITCH; 4,products/H2-16/4.jpg,True
PLUG SMA TIPO CRIMP PARA RG58,CN981,1000,10,inicio,PLUG; CRIMP; SMA; RG58,products/CN981.jpg,True
CONECTOR HEMBRA C13 250V 10A,CP-22S_GL,1000,117,electricidad,CONECTOR ENCHUFE HEMBRA PODER VOLANTE C13 250 V 10A PLÁSTICO,products/CP-22S_GL.jpg,True
CONECTOR CHASIS POWERCON OUT,,2000,10,inicio,CONECTOR; CHASIS; OUT,products/.jpg,True
MÓDULO SENSOR DETECTOR MOVIMIENTO PIR HC-SR501 ARDUINO,Q2-47,2597,6,arduino,MODULO; SENSOR; MOVIMIENTO; DETECTOR,products/Q2-47.jpg,True
MODULO RELE 5V X1 - TONGLING,JQC-3FF-S-Z-P1-1,2000,19,inicio,ARDUINO; MODULO; RELE; 5V; 10A; PIC; RASPBERRY,products/JQC-3FF-S-Z-P1-1.jpg,True
MODULO DRIVER MOSFET IRF520,Q2-5,1200,19,electronica,MODULO; MOSFET; DRIVER; IRE520,products/Q2-5.jpg,True
LUZ PILOTO LED 16MM 220V,,1092,4,electronica,LED; LUZ; v; PILOTO; MM,products/.jpg,True
LUZ PILOTO LED VERDE 16MM 24V,,1000,8,electronica,LED; v; PILOTO; 16MM; MM; VERDE; 24V,products/.jpg,True
LUZ PILOTO LED VERDE 16MM 220V,,1000,-1,electronica,LED; LUZ; v; 220V; PILOTO; 16MM; MM; VERDE,products/.jpg,True
CONECTOR DE AVIACION GX16 DE 6 PINES MACHO Y HEMBRA,Q1-6P,2300,11,alimentacion,CONECTOR; GX16; AVIACION;,products/Q1-6P.jpg,True
CONECTOR DE AVIACION GX16 - 2 PINES MACHO Y  HEMBRA,Q1-2P,2300,3,alimentacion,CONECTOR; HEMBRA; MACHO; GX16;AVIACION;,products/Q1-2P.jpg,True
CONECTOR DE AVIACION GX16 - 8 PINES MACHO Y HEMBRA,Q2-8P,2300,0,alimentacion,CONECTOR; HEMBRA; MACHO; GX16; 1X8P; AVIACION;,products/Q2-8P.jpg,True
CONECTOR SPEAKER HEMBRA 4 PIN,SVP563R,3000,28,inicio,CONECTOR; REDONDO; PIN; 4; speaker,products/SVP563R.jpg,True
CONECTOR SPEAKON HEMBRA 4PIN,,2000,18,inicio,CONECTOR; CHASIS; SPEAKON; speaker; CONECTOR SPEAKON,products/.jpg,True
PULSADOR DE PARADA DE EMERGENCIA,H1-6,3000,26,inicio,PULSADOR; MAQUINARIA; EMERGENCIA; PARADA,products/H1-6.jpg,True
ZUMBADOR BUZZER ACTIVO,A2-5,300,30,componentes,ELECTRICIDAD; BUZZER; ZUMBADOR; PIEZO; ACTIVO,products/A2-5.jpg,True
CONECTOR CON CHASIS HEMBRA AZUL,,1260,9,inicio,CONECTOR; HEMBRA; CHASIS,products/.jpg,True
MODULO RELOJ RTC,RTC1307,2000,8,electronica,MODULO; RELOJ; RTC,products/RTC1307.jpg,True
MODULO CARGADOR BMS BATERÍA 18650,,1800,3,electronica,ARDUINO; 18650; BATERIA; MODULO; cargador; BMS,products/.jpg,True
MODULO SWICH CONTROL WIFI ESP8266 CON 1 RELAY POWER 7-30V,,7554,2,electronica,MODULO; RELAY; CONTROL; WIFI; POWER; SWICH,products/.jpg,True
PASTA DE ESTAÑO  TEMPERATURA 183° 20G KAISI,KAISI183,1900,3,estano,SOLDADURA; ESTAÑO; PASTA; PLOMO,products/KAISI183.jpg,True
PASTA DE ESTAÑO TEMPERATURA 138° 20G KAISI,KAISI138,1700,1,estano,SOLDADURA; ESTAÑO; PASTA; PLOMO,products/KAISI138.jpg,True
INTERRUPTOR FIN DE CARRERA,H2-7,400,38,electronica,INTERRUPTOR; MINI; SWITCH; MICRO; FIN DE CARRERA; FIN; CARRERA,products/H2-7.jpg,True
CONECTOR MOLEX MACHO 6 PINES,H2-48,100,84,conectores,CONECTOR; MACHO; PIN; MOLEX,products/H2-48.jpg,True
COPLA HDMI H-H,HDMI-H_GL,1300,21,inicio,HEMBRA; COPLA; ADAPTADOR; HDMI,products/HDMI-H_GL.jpg,True
SET PINZAS CAIMAN 12UNI,,1000,1,electricidad,SET; COCODRILO; CAIMAN; PINZAS,products/.jpg,True
LIMPIADOR DE CONTACTO REX 400 ML,30409,3200,6,ferreteria,LUBRICANTE; SPRAY; LIMPIADOR; CONTACTO,products/30409.jpg,True
FUSIBLE TERMICO RAPIDO 2A 250V 125°,A2-1,1300,42,electronica,FUSIBLE; 250V; RAPIDO; TERMICO; 2A; 125,products/A2-1.jpg,True
BUZZER PIEZO ELECTRICO 6-24V DC 84DB,,1000,46,componentes,ELECTRONICO; BUZZER; PROYECTO; ZUMBADOR; CONTINUO; PIEZO; BEEP,products/.jpg,True
"TERMINAL FERRUL 1,0mm",E1008,1000,10,electronica,CONECTOR; TERMINAL; TUBULAR; NEGRO; ferrul,products/E1008.jpg,True
"CONECTOR PLUG SPEAKON 3 POLOS AC POWER PL-261, UNIDAD",PL-261,2800,43,inicio,CONECTOR; POWER; PLUG; SPEAKON; POLOS,products/PL-261.jpg,True
RELE SOLIDO 1 CANAL,E2RBS1,2900,29,inicio,MODULO; RELE; SOLIDO; 1 CANAL,products/E2RBS1.jpg,True
MODULO RELE SOLIDO 2 CANALES,EST2RELE2,5000,9,electronica,MODULO; RELE; SOLIDO; 2 CANAL,products/EST2RELE2.jpg,True
REGULADOR 7805,M2B-7805,500,470,electronica,REGULADOR; INTEGRADO; LM; TRANSISTOR,products/M2B-7805.jpg,True
PACK BATERIA LITIO CR2032 (5U),CR2032,2000,6,inicio,,products/CR2032.jpg,True
