name,sku,price_net,stock,category,description,image_path,active
MULTITESTER XL830L,IRM-12630,6723,5,electricidad,,products/IRM-12630.jpg,True
FOCO LED 12W REDONDO,,4900,5,iluminacion,,products/.jpg,True
FOCO LED 12W CUADRADO,IRM-08716,4900,6,iluminacion,,products/IRM-08716.jpg,True
FOCO SOLAR CON CONTROL JD-2168B,JD-2168B,10000,6,iluminacion,,products/JD-2168B.jpg,True
TRANSFORMADOR 12V 5A MARCA AERBES,LZ11997,12000,6,adaptadores,,products/LZ11997.jpg,True
FOCO DE LUZ SOLAR TIPO CÁMARA DE SEGURIDAD SENSOR + CONTROL,,5000,2,iluminacion,,products/.jpg,True
CABLE HDMI 4K - 2.0 / 10 METROS ULTRA HD DE ALTA VELOCIDAD,,10500,3,cables,,products/.jpg,True
CABLE HDMI 4K - 2.0 / 10 METROS ULTRA HD DE ALTA VELOCIDAD,,10500,3,cables,,products/.jpg,True
TECLADO CONTROL DE ACCESO RFID,,20000,8,inicio,,products/.jpg,True
MULTITESTER TENAZA,M3456T,7000,4,electricidad,,products/M3456T.jpg,True
MINI JUMPER CON SEPARACION DE 2.5MM ARDUINO,WB61004,100,191,arduino,,products/WB61004.jpg,True
FUENTE SW 12V 10A 120W,FA-5V10A,9000,1,alimentacion,,products/FA-5V10A.jpg,True
FUENTE DE PODER 24V 60W 2.5A,,7000,3,electronica,,products/.jpg,True
FUENTE DE PODER 24V 100W 4.2A,12477,11000,3,fuentes-sw,,products/12477.jpg,True
FUENTE DE PODER 24V 200W 8.3A,K2,19000,3,electronica,,products/K2.jpg,True
MONITOR DE TEMPERATURA 0 A 100 GRADOS,PT100-3232,0,0,desarrollos,,products/PT100-3232.jpg,True
DIODO LED NEÓN 75V 5MM (10U),L3MB44,1000,67,componentes,,products/L3MB44.jpg,True
ENCHUFE TOMA 12V,ETOMA12V,4500,16,adaptadores,,products/ETOMA12V.jpg,True
TAPA REDONDA DE 3 PULGADA PLANA,TR3PP,776,18,ferreteria,,products/TR3PP.jpg,True
MG16128-W  LETRERO RUTERO,MG16128-W,0,0,desarrollos,,products/MG16128-W.jpg,True
CONECTOR RECTO FLEXIBLE METÁLICO 20mm,IEC20222,600,29,cables-electricidad,,products/IEC20222.jpg,True
FOCO LED 20W IP65,,13000,4,iluminacion,,products/.jpg,True
FOCO LED 30W IP65,,15000,4,electricidad,,products/.jpg,True
FOCO LED PANEL 12W,1112,5000,4,electricidad,,products/1112.jpg,True
INTERRUPTOR PERA ABS 6A 250V,INT-ABS_GL,900,36,electronica,,products/INT-ABS_GL.jpg,True
INTERRUPTOR LED RECTANGULAR DORADO,R2-9,1800,86,inicio,,products/R2-9.jpg,True
LED IR RECEPTOR 5MM (10U),IR-5R,4000,55,componentes,,products/IR-5R.jpg,True
LED IR RECEPTOR 3MM (10U),IR-3R,3500,19,componentes,,products/IR-3R.jpg,True
FUENTE SW 5V 10A,FA-5V10A (M2-3),10000,13,alimentacion,,products/FA-5V10A (M2-3).jpg,True
JACK RCA HEMBRA CHASIS,JA180BK,300,725,conectores,,products/JA180BK.jpg,True
INTERRUPTOR BOTON ROJO 2 PINES,M3B-I2P,500,35,inicio,,products/M3B-I2P.jpg,True
AMPOLLETA TIPO COLA DE PESCADO 12V 5W,12V-5W,300,56,iluminacion,,products/12V-5W.jpg,True
CONDENSADOR CERAMICO 15PF 50V,I3-7,39,991,condensadores,,products/I3-7.jpg,True
CONDENSADOR CERAMICO 10PF 50V,10j,39,94,condensadores,,products/10j.jpg,True
ENCHUFE MACHO - HEMBRA SIMPLE,,4500,5,enchufe,,products/.jpg,True
ENCHUFE MACHO SIMPLE,,1100,1,enchufe,,products/.jpg,True
CONECTOR RAPIDO 3 ENTRADAS,B1,500,11,conectores,,products/B1.jpg,True
CONECTOR RÁPIDO 2 VÍAS 32A 250V,PCT-212_GL,500,82,conectores,,products/PCT-212_GL.jpg,True
CONECTOR JACK ESTEREO 6.3,JK,1000,85,alimentacion,,products/JK.jpg,True
FLECHA SOLAR CON ATRIL 40X122CM,FS40-122A,0,0,desarrollos,,products/FS40-122A.jpg,True
FLECHA SOLAR CON ATRIL 50X50M,FS50-50A,0,0,desarrollos,,products/FS50-50A.jpg,True
CABLE PATCH CORD CAT7 1.5M,8P8C,3000,20,cables,,products/8P8C.jpg,True
PULSADOR METÁLICO 16MM  IP65,H4-1,3000,0,inicio,,products/H4-1.jpg,True
ADHESIVO ACERO LIQUIDO 56GRS REX,B3-10,3500,10,ferreteria,,products/B3-10.jpg,True
CONECTOR BNC MACHO RECTO RG59,BNC1-I4-6,1000,151,conectores,,products/BNC1-I4-6.jpg,True
"JACK RCA HEMBRA CHASIS, NEGRA",JA180GR,200,659,conectores,,products/JA180GR.jpg,True
POTENCIOMETRO DE AJUSTE 5K,I3-26,200,916,inicio,,products/I3-26.jpg,True
TIMBRE INALAMBRICO PARA ENCHUFE AIGOTAR,,7000,3,comunicacion,,products/.jpg,True
TIMBRE INALAMBRICO CON ENCHUFE,,10500,4,electronica,,products/.jpg,True
RELE 12V 16A 8 PIN,H2-25,1200,3,electronica,,products/H2-25.jpg,True
BANANA HEMBRA 24A,BH-24A_GL,0,0,conectores,,products/BH-24A_GL.jpg,True
DIODO ZENER (10U) - 1N4733A 5.1V,,1200,21,diodos,,products/.jpg,True
DIODO ZENER 9.1V,,1000,1,diodos,,products/.jpg,True
DIODO ZENER (10U) - 1N4733A 5.1V,,1200,21,diodos,,products/.jpg,True
DIODO ZENER (10U) - 1N4730A 3.9V,A2-2,1200,9,diodos,,products/A2-2.jpg,True
DIODO ZENER (10U) - C24ST 24V,,1200,14,diodos,,products/.jpg,True
DIODO 1N4148 (10U) - CONMUTACION DE ALTA VELOCIDAD,ST-4148,2000,46,diodos,,products/ST-4148.jpg,True
CONECTOR AMARILLO TERMINAL OJO,,1300,4,conectores,,products/.jpg,True
POTENCIOMETRO DE AJUSTE 20K,I3-24,200,445,inicio,,products/I3-24.jpg,True
POTENCIOMETRO DE AJUSTE 10K,I3-25,200,626,inicio,,products/I3-25.jpg,True
TERMORETRÁCTIL 10MM,PASILLO,900,25,alimentacion,,products/PASILLO.jpg,True
JACK DC 2.1/5.5 MM,JACK-2.1/5.5_GL,250,40,conectores,,products/JACK-2.1/5.5_GL.jpg,True
JACK DC 2.35/5.5 MM,JACK-2.35/5.5_GL,250,41,conectores,,products/JACK-2.35/5.5_GL.jpg,True
ULN2803 CIRCUITO INTEGRADO,I2-1,700,84,inicio,,products/I2-1.jpg,True
PLUG MACHO NEGRO-5.5/2.35,M2A-CPNM,600,81,conectores,,products/M2A-CPNM.jpg,True
REMACHE TUERCA 10MM (25),TR-10MM / K1,6500,12,ferreteria,,products/TR-10MM / K1.jpg,True
TERMORETRÁCTIL 1.0MM,TER-010,500,28,ferreteria,,products/TER-010.jpg,True
TERMORETRÁCTIL 2.0MM,TER-020,500,23,ferreteria,,products/TER-020.jpg,True
TERMORETRÁCTIL 3.0MM,TER-030,500,17,alimentacion,,products/TER-030.jpg,True
TERMORETRÁCTIL 4.0MM,TER-040,600,13,ferreteria,,products/TER-040.jpg,True
TERMORETRÁCTIL 5.0MM,TER-050,600,0,alimentacion,,products/TER-050.jpg,True
TERMORETRÁCTIL 6.0MM,TER-060,700,19,ferreteria,,products/TER-060.jpg,True
TERMORETRÁCTIL 9.0MM,TER-090,800,30,ferreteria,,products/TER-090.jpg,True
CAJA PLASTICA 158X90X60MM IP65 NEGRA,CHL180356,4500,0,cajas,,products/CHL180356.jpg,True
DISPLAY LED INDUSTRIAL 1 LINEA 16X64,DIL1-1664-SE,0,0,desarrollos,,products/DIL1-1664-SE.jpg,True
DIP SWITCH 6 POSICIONES INTERRUPTOR,H2-16/3,500,50,electronica,,products/H2-16/3.jpg,True
MODULO LED 3X20 12V,5054-3LED,4500,4,inicio,,products/5054-3LED.jpg,True
RELOJ ALARMA 64X128CM,RG64128BT,0,0,desarrollos,,products/RG64128BT.jpg,True
MODULO DECODIFICADOR RX480E ARDUINO,RX480E,5000,44,arduino,,products/RX480E.jpg,True
"TIJERA DE METAL "7"",MIK-7,900,11,ferreteria,,products/MIK-7.jpg,True
KIT ELÉCTRICO ESCOLAR 9 PIEZAS,Y00341,1800,100,electronica,,products/Y00341.jpg,True
INTERRUPTOR PARA MAQUINARIA 220VAC 5A,H5-5,2200,9,inicio,,products/H5-5.jpg,True
INTERRUPTOR PARA MAQUINARIA KAO-5H,H5-4,5000,4,inicio,,products/H5-4.jpg,True
EXTRACTOR DE SOLDADURA 18CM,EX18CM,2100,8,extractor,,products/EX18CM.jpg,True
USB HUB 3.0 - 4 PUERTOS ALTA VELOCIDAD,,4000,16,electronica,,products/.jpg,True
INTERRUPTOR PALANCA 2 PINES ON/OFF,H2-1,600,33,inicio,,products/H2-1.jpg,True
CAJA PLASTICA 83X58X35MM NEGRA IP65,CHL180352,2400,0,cajas,,products/CHL180352.jpg,True
CAJA PLASTICA 120X120X90MM IP65 NEGRA,CHL180355,5500,20,cajas,,products/CHL180355.jpg,True
CAJA PLASTICA 115X90X55MM IP65 NEGRA,CHL180354,3500,10,cajas,,products/CHL180354.jpg,True
CONTADOR DE EVENTOS C1632,C1632,0,0,desarrollos,,products/C1632.jpg,True
INTERRUPTOR ROCKER 4P 20A 250VAC PILOTO ROJO WATERPROOF IP65,M3B-IRR,2403,17,inicio,,products/M3B-IRR.jpg,True
BASE 28 PINES PORTAINTEGRADO ANCHO,BS28P,200,158,inicio,,products/BS28P.jpg,True
RELE 24V/80A 5 PINES,JD2914-5/H4-12,2600,14,electronica,,products/JD2914-5/H4-12.jpg,True
FOCO MINI SOLAR,,8000,5,iluminacion,,products/.jpg,True
DISPLAY LED INDUSTRIAL 1 LINEA 16X96,DIL1-1696-SE,0,0,desarrollos,,products/DIL1-1696-SE.jpg,True
SISTEMA DE MONITOREO V3.0,SM-500-V3,0,0,desarrollos,,products/SM-500-V3.jpg,True
SERVICIO WEB Y MAPA,SER-X10,0,0,desarrollos,,products/SER-X10.jpg,False
FOTOCELDA LDR 7MM 500 OHM / 10K RESISTOR,A2-6,500,44,iluminacion,,products/A2-6.jpg,True
MICROFONO CZN-15E CONDENSADOR,TDMC15E,450,49,condensadores,,products/TDMC15E.jpg,True
"KIT POLEAS, ENGRANAJES Y RUEDAS 78 PIEZAS ARDUINO",MODPOL01,4500,15,arduino,,products/MODPOL01.jpg,True
SEÑAL VIAL VMS96128W,VMS96128W,0,0,desarrollos,,products/VMS96128W.jpg,True
CONDENSADOR 470UF /50V,I3-8,223,191,condensadores,,products/I3-8.jpg,True
MOTOR 6V DC,MOT6V,601,50,inicio,,products/MOT6V.jpg,True
MOTOR 9V DC,MOT9V,798,45,electronica,,products/MOT9V.jpg,True
INTERRUPTOR ROCKER 4P 20A 250VAC AMARILLO WATERPROOF IP65,M3B-IRA,2403,17,inicio,,products/M3B-IRA.jpg,True
DIODO LED RGB 5MM- 2 COLORES (10U),RGB-A3U,1100,14,iluminacion,,products/RGB-A3U.jpg,True
DIODO LED ALTO BRILLO 10MM AMBAR (10U),L1A ABMR,1800,46,componentes,,products/L1A ABMR.jpg,True
MINI ALICATE PUNTA TENAZAS,,3100,10,alicates,,products/.jpg,True
CONDENSADOR 2200UF /50V,I3-14,1300,142,condensadores,,products/I3-14.jpg,True
CONDENSADOR 1000UF /50V,I3-17,500,149,condensadores,,products/I3-17.jpg,True
MINI ALICATE PUNTA CURVA,,3100,12,alicates,,products/.jpg,True
MINI ALICATE PUNTA TENAZAS,,3100,9,ferreteria,,products/.jpg,True
CONDENSADOR 22UF /50V,I3-4,70,799,condensadores,,products/I3-4.jpg,True
CONDENSADOR 33UF /50V,I3-6,70,599,condensadores,,products/I3-6.jpg,True
SEÑAL VIAL VMS64128W,VMS64128W,0,0,desarrollos,,products/VMS64128W.jpg,True
SN 74 LS 07 INTEGRADO,SNLS07,319,9,componentes,,products/SNLS07.jpg,True
CONECTOR AMARILLO TERMINAL OJO,,1300,2,conectores,,products/.jpg,True
FASTON 16-14 AWG 6.3 MM (20U),F1614AH_GL,1200,1,aisladores,,products/F1614AH_GL.jpg,True
Marcador Multideportivo MV160120-5,MV160120-5,0,0,desarrollos,,products/MV160120-5.jpg,True
PISTOLA SILICONA CALIENTE BARRA MAKAWA,PT2052,8800,5,ferreteria,,products/PT2052.jpg,True
LENTE LUPA RELOJ CON 4 LENTES Y LUZ LED,LENTLUPA,11000,1,electronica,,products/LENTLUPA.jpg,True
TECLADO GAMER,M-1100,10000,5,electronica,,products/M-1100.jpg,True
MINI ALICATE PUNTA CURVA,,3100,12,alicates,,products/.jpg,True
DISPLAY LED INDUSTRIAL 2 LINEAS 64X192,DIL2-64192-ET,0,0,desarrollos,,products/DIL2-64192-ET.jpg,True
FLECHA  SOLAR CON ATRIL 60X100CM,FS60-100A,0,0,desarrollos,,products/FS60-100A.jpg,True
PILA AAA DURACELL (1U),AAADU-B1,900,9,ferreteria,,products/AAADU-B1.jpg,True
SEÑALETICA VIAL P5AR-64x64,P5AR-6464,0,0,desarrollos,,products/P5AR-6464.jpg,True
ZAPATILLA ALARGADOR 6 POSICIONES,,3000,7,enchufe,,products/.jpg,True
CONDENSADOR 2200UF /25V,2200UF25V,1100,30,condensadores,,products/2200UF25V.jpg,True
CONDENSADOR 2200UF /16V,I3-18,800,29,condensadores,,products/I3-18.jpg,True
CONDENSADOR 1000UF /25V,I3-16,400,0,condensadores,,products/I3-16.jpg,True
CONDENSADOR 10UF / 50V,I3-5,63,200,condensadores,,products/I3-5.jpg,True
CONDENSADOR 4700UF /25V,I3-15,1800,25,condensadores,,products/I3-15.jpg,True
CONDENSADOR 47UF /250V,I3-10,500,45,condensadores,,products/I3-10.jpg,True
CONDENSADOR 47UF /16V,I3-12,50,570,condensadores,,products/I3-12.jpg,True
CONDENSADOR 47UF /50V,I3-11,60,691,condensadores,,products/I3-11.jpg,True
TOTEM LED SERVICENTRO TS-300,TS-300,0,0,desarrollos,,products/TS-300.jpg,True
CAPTURADORA DE VIDEO HDMI 4K/2K,120856,12000,3,electronica,,products/120856.jpg,True
CONDENSADOR 220UF / 16V,220UF16V,60,0,condensadores,,products/220UF16V.jpg,True
CONDENSADOR 220UF / 25V,I3-13,100,0,condensadores,,products/I3-13.jpg,True
CONDENSADOR 1UF / 50V,I3-2,50,290,condensadores,,products/I3-2.jpg,True
"CONDENSADOR  0,1UF / 50V",I3-3,50,133,condensadores,,products/I3-3.jpg,True
CONDENSADOR 2.2UF / 50V,I3-1,50,549,condensadores,,products/I3-1.jpg,True
CONDENSADOR 100UF / 50V,I3-9,90,170,condensadores,,products/I3-9.jpg,True
DIMMER 12-24V 30A REGULADOR DE VOLTAJE,,5000,8,electronica,,products/.jpg,True
RESISTENCIAS 1/6W 5% (50 unidades),R-1/6-5,0,122,1-6w-5,,products/R-1/6-5.jpg,True
LETRERO LED RGB  12V/24V,P355X12,130000,50,inicio,,products/P355X12.jpg,True
MARCADOR SEGMENTADO MS150,MS150,0,0,deportivo,,products/MS150.jpg,True
CONSOLA MINERA CSL-4040,CSL-4040-V6,0,0,desarrollos,,products/CSL-4040-V6.jpg,True
TOTEM LED SERVICENTRO TS400,TS-400-5,0,0,desarrollos,,products/TS-400-5.jpg,True
RESISTENCIAS 1/4W 5% (25 unidades),R-1/4-5,0,560,1-4w-5,,products/R-1/4-5.jpg,True
RESISTENCIAS 1/2W 5% (25 unidades),R-1/2-5,0,343,1-2w-5,,products/R-1/2-5.jpg,True
PASTA TÉRMICA DISIPADORA HY410 10g,HY410,1100,10,inicio,,products/HY410.jpg,True
LUZ PILOTO CON VOLTIMETRO 60-500V,L-500V,1300,7,iluminacion,,products/L-500V.jpg,True
TERMISTOR NTC 52A 10K (10pcs),A2-9,2900,95,electronica,,products/A2-9.jpg,True
RESISTENCIAS 1/4W 5% (25 unidades),R-1/4-5,0,560,1-4w-5,,products/R-1/4-5.jpg,True
RESISTENCIAS 1/2W 5% (25 unidades),R-1/2-5,0,343,1-2w-5,,products/R-1/2-5.jpg,True
DIMMER 12V - 24V REGULADOR DE VOLTAJE,DC12-24,3000,9,electronica,,products/DC12-24.jpg,True
REGULADOR DE CARGA SOLAR DIGITAL 12V 24V 20A 2USB,DY-020A,15000,16,inicio,,products/DY-020A.jpg,True
DISIPADOR DE CALOR ALUMINIO 15x10x25 INTEGRADO,,700,98,inicio,,products/.jpg,True
PUENTE KBPC 8010/AC RECTIFICADOR,KBPC8010,2300,10,diodos,,products/KBPC8010.jpg,True
RODAMIENTO EN MINIATURA,,600,19,inicio,,products/.jpg,True
TBLOCK 3X6 5.0 300V 10A,140V-5.0_GL,400,44,conectores,,products/140V-5.0_GL.jpg,True
POTENCIÓMETRO P-103 PRECISIÓN 10K,I3-21,300,36,inicio,,products/I3-21.jpg,True
MONO 6.3 MACHO PLUG JACK,H2-36,1200,5,adaptadores,,products/H2-36.jpg,True
CINTA AISLANTE AMARILLA 0.15mm x 18mm x 10Y,CIA314,500,4,ferreteria,,products/CIA314.jpg,True
INVERSOR DE VOLTAJE DC 24V A 12V 20A,v2412-20,11000,5,electricidad,,products/v2412-20.jpg,True
INVERSOR DE VOLTAJE DC 24V A 12V 30A,L2-30,11000,3,electronica,,products/L2-30.jpg,True
VENTILADOR VN-551 12V 120X120X25MM,VN-551,4100,9,electricidad,,products/VN-551.jpg,True
FUENTE DE PODER 12V 3A 36W ULTRAFINA,XCT12-36W,5000,10,fuentes-sw,,products/XCT12-36W.jpg,True
REGULADOR DE CARGA SOLAR DIGITAL 12V 24V 10A 2USB,DY-003,6000,28,inicio,,products/DY-003.jpg,True
POTENCIOMETRO 10K,I3-34,500,292,inicio,,products/I3-34.jpg,True
CABLE DE PODER TIPO TRÉBOL 1.5M,32CBLAC600,1300,10,cables,,products/32CBLAC600.jpg,True
PUNTA TESTER MULTIMETRO 1000V 10A,PT1000V_GL,4000,8,electricidad,,products/PT1000V_GL.jpg,True
MICRO INTERRUPTOR,H5-1,600,800,inicio,,products/H5-1.jpg,True
VENTILADOR VN-2350 12V 60X60X15MM,VN-2350,2200,5,electricidad,,products/VN-2350.jpg,True
VENTILADOR VN-392 220V 80X80X25MM,VN-392,4613,4,electricidad,,products/VN-392.jpg,True
VENTILADOR VN-4051 12V 92X92X25MM,VN-4951,2500,6,electricidad,,products/VN-4951.jpg,True
MUR 2060CT DIODO DOBLE RAPIDO TO-220 20A 600V,MUR2060CT,800,30,diodos,,products/MUR2060CT.jpg,True
PIC 12F629 INTEGRADO,I2-30,2100,49,inicio,,products/I2-30.jpg,True
CONECTOR PARA PARLANTES 2 CLIP,TE1354,1000,34,conectores,,products/TE1354.jpg,True
BT136S - 600D TRANSISTOR,I2-47,903,234,inicio,,products/I2-47.jpg,True
MUR 1060CT DIODO RAPIDO TO-220 10A 600V,MUR1060CT,700,30,diodos,,products/MUR1060CT.jpg,True
MUR 3060CT DIODO DOBLE RAPIDO TO-220 30A 600V,MUR3060CT,1000,30,diodos,,products/MUR3060CT.jpg,True
MAX 232 INTEGRADO,I2-38,900,9,inicio,,products/I2-38.jpg,True
MICRO SWITCH 53MM  PULSADOR,H3-10,600,50,inicio,,products/H3-10.jpg,True
MICRO SWITCH PULSADOR,H3-11,600,50,inicio,,products/H3-11.jpg,True
PLACA DE PERTINAX 10X30CM 1 FAZ,CL1030,1700,95,ferreteria,,products/CL1030.jpg,True
PIC 16F887 INTEGRADO,I2-51,2500,30,inicio,,products/I2-51.jpg,True
FUENTE DE PODER LED 12V 25A 300W,12054,12000,3,electronica,,products/12054.jpg,True
FUENTE DE PODER LED 12V 16.6A  200W,12053,12000,4,electronica,,products/12053.jpg,True
MARCADOR DEPORTIVO MD-32-T-122,MD-32-T-122,0,0,desarrollos,,products/MD-32-T-122.jpg,True
KIT PARA DREMEL 80 PIEZAS.,ACT080,6800,1,ferreteria,,products/ACT080.jpg,True
MINI REPETIDOR WiFi KNUP,MR100,12000,3,electronica,,products/MR100.jpg,True
FUENTE DE PODER LED 12V 5A 60W,12051,7000,27,electronica,,products/12051.jpg,True
MÓDULO TRANSCEPTOR RF NRF24L01 2.4 GHZ,,1500,3,electronica,,products/.jpg,True
SENSOR DE HUMEDAD Y TEMPERATURA DHT11,DHT11,1400,6,inicio,,products/DHT11.jpg,True
FUENTE 12V 10A 120W ANGOSTA,FP12-120WL,7100,45,electronica,,products/FP12-120WL.jpg,True
ROSETA CAJA Rj45 CAT 6 SIMPLE,,1400,20,conectores,,products/.jpg,True
CABLE AUXILIAR AUDIO PLUS 3.5MM 1000 MM,6525,2000,10,cables-electricidad,,products/6525.jpg,True
TIMER DIGITAL PROGRAMABLE TEMPORIZADOR DIGITAL,,10000,3,electronica,,products/.jpg,True
PCB PERFORADO 7X5 cm DOBLE CARA ARDUINO,PCB7X5,1100,57,arduino,,products/PCB7X5.jpg,True
"BROCA FRESADORA 5,0 MM",,4500,4,brocas,,products/.jpg,True
MODULO NRF24L01 WIFI,E2BIRF,3300,2,inicio,,products/E2BIRF.jpg,True
MODULO HW-131 ALIMENTACIÓN,MOD-3V,2000,3,alimentacion,,products/MOD-3V.jpg,True
PLACA ADAPTADORA PARA MODULO NRF24L01,,1100,10,adaptadores,,products/.jpg,True
ESPUMA EXPANSIVA REX 750 ML,,8000,13,ferreteria,,products/.jpg,True
SOPORTE PEDESTAL PARA TALADRO 455MM,JA18942,24000,3,ferreteria,,products/JA18942.jpg,True
FOCO NEBLINERO 6 LED MOTO,,4000,4,electricidad,,products/.jpg,True
CINTA AISLANTE NEGRA 0.15mm x 18mm x 10Y,CIA310,500,16,inicio,,products/CIA310.jpg,True
TESTER CABLE RED UTP LAN TELÉFONO RJ45 RJ11,Q-314,3000,5,electronica,,products/Q-314.jpg,True
"MINI ALICATE DE CORTE 4,5" PULIDO",,3000,23,alicates,,products/.jpg,True
"BROCA FRESADORA 6,0 MM",,5000,4,brocas,,products/.jpg,True
FLUX EN PASTA 10G,FX-10M,2000,46,flux,,products/FX-10M.jpg,True
CERRADURA,,2000,20,inicio,,products/.jpg,True
CERRADURA CHAPA PARA GUANTERA O CAJON,,2200,86,inicio,,products/.jpg,True
CHAPA ELECTRICA CON LLAVE,,2500,99,inicio,,products/.jpg,True
SET TERMINAL DE CABLE BALA ROJO - AZUL  24 UNIDADES,,1900,13,inicio,,products/.jpg,True
PC817 CIRCUITO INTEGRADO,I2-3,300,78,inicio,,products/I2-3.jpg,True
TERMINAL P/PARLANTE 2 JACK SPEAKON 85*100MM,,2000,25,inicio,,products/.jpg,True
PRENSA ESTOPA PG11 NEGRA PA66 IP68,CHL180384,500,110,electricidad,,products/CHL180384.jpg,True
FLUX 60/40 60ml,60/40FLUX,2000,26,flux,,products/60/40FLUX.jpg,True
POTENCIÓMETRO 3296 PRESET 10K,I3-23,400,55,electronica,,products/I3-23.jpg,True
CAJA ORGANIZADORA RENA ROBUSTA ONE 19x16x3.5cm,C1916,3000,8,cajas,,products/C1916.jpg,True
MINI BOMBA 3-6V 1.5W,BA36_GL,1900,32,bomba,,products/BA36_GL.jpg,True
MALLA DESOLDADORA,,1500,4,inicio,,products/.jpg,True
"PASTA TÉRMICA DISIPADORA 1,93W, JERINGA 5G",HY510,1100,10,inicio,,products/HY510.jpg,True
CONECTOR BNC MACHO PARA RG58 LMR195,BNC1 / I3-5,1000,38,conectores,,products/BNC1 / I3-5.jpg,True
POTENCIÓMETRO 3296 PRESET 50K,I3-22,500,160,electronica,,products/I3-22.jpg,True
RELE MINIATURA DE 8 PIN 5V,H2-24-1,1500,9,electronica,,products/H2-24-1.jpg,True
MICRO SERVO MOTOR SG90 PARA ARDUINO,SG-90-Q2-4,3000,33,electronica,,products/SG-90-Q2-4.jpg,True
BASE PLASTICA PARA RELE PCB 8PIN SERIE SMIH,BS204 / H2-37,800,27,electronica,,products/BS204 / H2-37.jpg,True
RELE 24V 16A 8 PIN,H2-26,2000,32,electronica,,products/H2-26.jpg,True
RELE 24V 16A 8 PIN,H2-22,1600,34,electronica,,products/H2-22.jpg,True
PLACA DE PERTINAX 10X10CM 1 FAZ,CL1010,1000,84,ferreteria,,products/CL1010.jpg,True
RELE 24V 20A 5PIN,H2-23,1600,19,electronica,,products/H2-23.jpg,True
TBLOCK 1X2 8.0 20A 600V,TB1X2-8.0_GL,210,100,electronica,,products/TB1X2-8.0_GL.jpg,True
JACK DC 2.1 MM,JACK-2.1_GL,409,12,conectores,,products/JACK-2.1_GL.jpg,True
"JACK DC 2,35 MM",JACK-2.35_GL,409,50,conectores,,products/JACK-2.35_GL.jpg,True
PUENTE RECTIFICADOR 10A 1000V,KBPC-1010,1227,49,electronica,,products/KBPC-1010.jpg,True
JACK ESTEREO 3.5MM HEMBRA,,1300,19,electronica,,products/.jpg,True
PLUG 3.5 STEREO MACHO METALICO,PL133,600,15,conectores,,products/PL133.jpg,True
DIP SWITCH 2 POSICIONES,H2-16/2,300,48,inicio,,products/H2-16/2.jpg,True
DIP SWITCH 8 POSICIONES,H2-16/4,500,50,inicio,,products/H2-16/4.jpg,True
PLUG SMA TIPO CRIMP PARA RG58,CN981,1000,10,inicio,,products/CN981.jpg,True
CONECTOR HEMBRA C13 250V 10A,CP-22S_GL,1000,117,electricidad,,products/CP-22S_GL.jpg,True
CONECTOR CHASIS POWERCON OUT,,2000,10,inicio,,products/.jpg,True
MÓDULO SENSOR DETECTOR MOVIMIENTO PIR HC-SR501 ARDUINO,Q2-47,2597,6,arduino,,products/Q2-47.jpg,True
MODULO RELE 5V X1 - TONGLING,JQC-3FF-S-Z-P1-1,2000,19,inicio,,products/JQC-3FF-S-Z-P1-1.jpg,True
MODULO DRIVER MOSFET IRF520,Q2-5,1200,19,electronica,,products/Q2-5.jpg,True
LUZ PILOTO LED 16MM 220V,,1092,4,electronica,,products/.jpg,True
LUZ PILOTO LED VERDE 16MM 24V,,1000,8,electronica,,products/.jpg,True
LUZ PILOTO LED VERDE 16MM 220V,,1000,-1,electronica,,products/.jpg,True
CONECTOR DE AVIACION GX16 DE 6 PINES MACHO Y HEMBRA,Q1-6P,2300,11,alimentacion,,products/Q1-6P.jpg,True
CONECTOR DE AVIACION GX16 - 2 PINES MACHO Y  HEMBRA,Q1-2P,2300,3,alimentacion,,products/Q1-2P.jpg,True
CONECTOR DE AVIACION GX16 - 8 PINES MACHO Y HEMBRA,Q2-8P,2300,0,alimentacion,,products/Q2-8P.jpg,True
CONECTOR SPEAKER HEMBRA 4 PIN,SVP563R,3000,28,inicio,,products/SVP563R.jpg,True
CONECTOR SPEAKON HEMBRA 4PIN,,2000,18,inicio,,products/.jpg,True
PULSADOR DE PARADA DE EMERGENCIA,H1-6,3000,26,inicio,,products/H1-6.jpg,True
ZUMBADOR BUZZER ACTIVO,A2-5,300,30,componentes,,products/A2-5.jpg,True
CONECTOR CON CHASIS HEMBRA AZUL,,1260,9,inicio,,products/.jpg,True
MODULO RELOJ RTC,RTC1307,2000,8,electronica,,products/RTC1307.jpg,True
MODULO CARGADOR BMS BATERÍA 18650,,1800,3,electronica,,products/.jpg,True
MODULO SWICH CONTROL WIFI ESP8266 CON 1 RELAY POWER 7-30V,,7554,2,electronica,,products/.jpg,True
PASTA DE ESTAÑO  TEMPERATURA 183° 20G KAISI,KAISI183,1900,3,estano,,products/KAISI183.jpg,True
PASTA DE ESTAÑO TEMPERATURA 138° 20G KAISI,KAISI138,1700,1,estano,,products/KAISI138.jpg,True
INTERRUPTOR FIN DE CARRERA,H2-7,400,38,electronica,,products/H2-7.jpg,True
CONECTOR MOLEX MACHO 6 PINES,H2-48,100,84,conectores,,products/H2-48.jpg,True
COPLA HDMI H-H,HDMI-H_GL,1300,21,inicio,,products/HDMI-H_GL.jpg,True
SET PINZAS CAIMAN 12UNI,,1000,1,electricidad,,products/.jpg,True
