name,sku,price_net,stock,category,description,image_path,active
PLUG 3.5 STEREO MACHO METALICO,PL133,600,15,conectores,"<p>MACHO, JACK, 4, MM, PLUG, METALICO, POLO, PLUGNSTEREO, 4 POLOS, STEREO</p>",products/PL133.jpg,True
DIP SWITCH 2 POSICIONES,H2-16/2,300,48,inicio,"<p>INTERRUPTOR, 2, DIP, SWITCH, 4, POSICION</p>",products/H2-16/2.jpg,True
DIP SWITCH 8 POSICIONES,H2-16/4,500,50,inicio,"<p>INTERRUPTOR, 8, 2, DIP, SWITCH, 4</p>",products/H2-16/4.jpg,True
PLUG SMA TIPO CRIMP PARA RG58,CN981,1000,10,inicio,"<p>PLUG, CRIMP, SMA, RG58</p>",products/CN981.jpg,True
CONECTOR HEMBRA C13 250V 10A,CP-22S_GL,1000,117,electricidad,<p>CONECTOR ENCHUFE HEMBRA PODER VOLANTE C13</p> <p>250 V 10A</p> <p>PLÁSTICO</p>,products/CP-22S_GL.jpg,True
CONECTOR CHASIS POWERCON OUT,,2000,10,inicio,"<p>CONECTOR, CHASIS, OUT</p>",products/.jpg,True
MÓDULO SENSOR DETECTOR MOVIMIENTO PIR HC-SR501 ARDUINO,Q2-47,2597,6,arduino,"<p>MODULO, SENSOR, MOVIMIENTO, DETECTOR</p>",products/Q2-47.jpg,True
MODULO RELE 5V X1 - TONGLING,JQC-3FF-S-Z-P1-1,2000,19,inicio,"<p>ARDUINO, MODULO, RELE, 5V, 10A, PIC, RASPBERRY</p>",products/JQC-3FF-S-Z-P1-1.jpg,True
MODULO DRIVER MOSFET IRF520,Q2-5,1200,19,electronica,"<p>MODULO, MOSFET, DRIVER, IRE520</p>",products/Q2-5.jpg,True
LUZ PILOTO LED 16MM 220V,,1092,4,electronica,"<p>LED, LUZ, v, PILOTO, MM</p>",products/.jpg,True
LUZ PILOTO LED VERDE 16MM 24V,,1000,8,electronica,"<p>LED, v, PILOTO, 16MM, MM, VERDE, 24V</p>",products/.jpg,True
LUZ PILOTO LED VERDE 16MM 220V,,1000,-1,electronica,"<p>LED, LUZ, v, 220V, PILOTO, 16MM, MM, VERDE</p>",products/.jpg,True
CONECTOR DE AVIACION GX16 DE 6 PINES MACHO Y HEMBRA,Q1-6P,2300,11,alimentacion,"<p>CONECTOR, GX16, AVIACION,</p>",products/Q1-6P.jpg,True
CONECTOR DE AVIACION GX16 - 2 PINES MACHO Y  HEMBRA,Q1-2P,2300,3,alimentacion,"<p>CONECTOR, HEMBRA, MACHO, GX16,AVIACION,</p>",products/Q1-2P.jpg,True
CONECTOR DE AVIACION GX16 - 8 PINES MACHO Y HEMBRA,Q2-8P,2300,0,alimentacion,"<p>CONECTOR, HEMBRA, MACHO, GX16, 1X8P, AVIACION,</p>",products/Q2-8P.jpg,True
CONECTOR SPEAKER HEMBRA 4 PIN,SVP563R,3000,28,inicio,"<p>CONECTOR, REDONDO, PIN, 4, speaker</p>",products/SVP563R.jpg,True
CONECTOR SPEAKON HEMBRA 4PIN,,2000,18,inicio,"<p>CONECTOR, CHASIS, SPEAKON, speaker, CONECTOR SPEAKON</p>",products/.jpg,True
PULSADOR DE PARADA DE EMERGENCIA,H1-6,3000,26,inicio,"<p>PULSADOR, MAQUINARIA, EMERGENCIA, PARADA</p>",products/H1-6.jpg,True
ZUMBADOR BUZZER ACTIVO,A2-5,300,30,componentes,"<p>ELECTRICIDAD, BUZZER, ZUMBADOR, PIEZO, ACTIVO</p>",products/A2-5.jpg,True
CONECTOR CON CHASIS HEMBRA AZUL,,1260,9,inicio,"<p>CONECTOR, HEMBRA, CHASIS</p>",products/.jpg,True
MODULO RELOJ RTC,RTC1307,2000,8,electronica,"<p>MODULO, RELOJ, RTC</p>",products/RTC1307.jpg,True
MODULO CARGADOR BMS BATERÍA 18650,,1800,3,electronica,"<p>ARDUINO, 18650, BATERIA, MODULO, cargador, BMS</p>",products/.jpg,True
MODULO SWICH CONTROL WIFI ESP8266 CON 1 RELAY POWER 7-30V,,7554,2,electronica,"<p>MODULO, RELAY, CONTROL, WIFI, POWER, SWICH</p>",products/.jpg,True
PASTA DE ESTAÑO  TEMPERATURA 183° 20G KAISI,KAISI183,1900,3,estano,"<p>SOLDADURA, ESTAÑO, PASTA, PLOMO</p>",products/KAISI183.jpg,True
PASTA DE ESTAÑO TEMPERATURA 138° 20G KAISI,KAISI138,1700,1,estano,"<p>SOLDADURA, ESTAÑO, PASTA, PLOMO</p>",products/KAISI138.jpg,True
INTERRUPTOR FIN DE CARRERA,H2-7,400,38,electronica,"<p>INTERRUPTOR, MINI, SWITCH, MICRO, FIN DE CARRERA, FIN, CARRERA</p>",products/H2-7.jpg,True
CONECTOR MOLEX MACHO 6 PINES,H2-48,100,84,conectores,"<p>CONECTOR, MACHO, PIN, MOLEX</p>",products/H2-48.jpg,True
COPLA HDMI H-H,HDMI-H_GL,1300,21,inicio,"<p>HEMBRA, COPLA, ADAPTADOR, HDMI</p>",products/HDMI-H_GL.jpg,True
SET PINZAS CAIMAN 12UNI,,1000,1,electricidad,"<p>SET, COCODRILO, CAIMAN, PINZAS</p>",products/.jpg,True
LIMPIADOR DE CONTACTO REX 400 ML,30409,3200,6,ferreteria,"<p>LUBRICANTE, SPRAY, LIMPIADOR, CONTACTO</p>",products/30409.jpg,True
FUSIBLE TERMICO RAPIDO 2A 250V 125°,A2-1,1300,42,electronica,"<p>FUSIBLE, 250V, RAPIDO, TERMICO, 2A, 125</p>",products/A2-1.jpg,True
BUZZER PIEZO ELECTRICO 6-24V DC 84DB,,1000,46,componentes,"<p>ELECTRONICO, BUZZER, PROYECTO, ZUMBADOR, CONTINUO, PIEZO, BEEP</p>",products/.jpg,True
"TERMINAL FERRUL 1,0mm",E1008,1000,10,electronica,"<p>CONECTOR, TERMINAL, TUBULAR, NEGRO, ferrul</p>",products/E1008.jpg,True
"CONECTOR PLUG SPEAKON 3 POLOS AC POWER PL-261, UNIDAD",PL-261,2800,43,inicio,"<p>CONECTOR, POWER, PLUG, SPEAKON, POLOS</p>",products/PL-261.jpg,True
RELE SOLIDO 1 CANAL,E2RBS1,2900,29,inicio,"<p>MODULO, RELE, SOLIDO, 1 CANAL</p>",products/E2RBS1.jpg,True
MODULO RELE SOLIDO 2 CANALES,EST2RELE2,5000,9,electronica,"<p>MODULO, RELE, SOLIDO, 2 CANAL</p>",products/EST2RELE2.jpg,True
REGULADOR 7805,M2B-7805,500,470,electronica,"<p>REGULADOR, INTEGRADO, LM, TRANSISTOR</p>",products/M2B-7805.jpg,True
PACK BATERIA LITIO CR2032 (5U),CR2032,2000,6,inicio,,products/CR2032.jpg,True
LED DIFUSO SURTIDO 3MM Y 5MM (200U),LED200-001,5800,91,electronica,"<p>LED, DIFUSO, ALTO BRILLO, SURTIDO</p>",products/LED200-001.jpg,True
VMS SOLAR 96X256CM WIFI,VMS96X256W,0,0,desarrollos,,products/VMS96X256W.jpg,True
MOTOR SPINDLE DC RS-775 150W 12-24V 12000 RPM CON ENGRANAJE,M150W,10000,10,electronica,"<p>v, motor, RPM, W, SPINDLE</p>",products/M150W.jpg,True
PLACA DE PERTINAX 10X20CM 1 FAZ,PX1020F1,1300,40,ferreteria,"<p>PCB, COBRE, PLACA, PERTINAX</p>",products/PX1020F1.jpg,True
"ALICATE CORTE MINI 5" KAMASA",km-566,2503,7,alicates,"<p>MINI, ALICATE, KAMASA, diagonal</p>",products/km-566.jpg,True
SENSOR DE MOVIMIENTO 12V 24V,PIRDC12,9000,50,inicio,"<p>LED, AUTOMATICO, SENSOR, LUCES, MOVIMIENTO, DC, PIR, INFRARROJO</p>",products/PIRDC12.jpg,True
"REMACHADORA DE TUERCAS 16"",610150,110000,8,ferreteria,<p>16&#8243; NUT RIVET GUN SET &#8211; HARDEN</p>,products/610150.jpg,True
"CONECTOR JACK 2,1 VCC",VCC-2.1_GL,1100,0,conectores,<p>CONECTOR METÁLICO</p> <p>CHASIS</p>,products/VCC-2.1_GL.jpg,True
"CONECTOR JACK 2,5 VCC",VCC-2.5_GL,1100,44,conectores,<p>CONECTOR METÁLICO</p> <p>CHASIS</p>,products/VCC-2.5_GL.jpg,True
SET FERRULERA Y CAJA FERRULE 1200 PCS,HSC864,15000,10,ferreteria,"<p>TERMINAL, ALICATE, ferrul, CRIMP, APRIETA, APRETA, CRIMPIADO, RACHUELA, crimpado, autoajustables, prensado de virola, PRENSADORA, FERRULES</p>",products/HSC864.jpg,True
COPLA RJ45 cat.6E,BS1197,2000,4,cajas,"<p>CONECTOR, HEMBRA, RJ45, COPLA, JACK, CAT6E, LINEAL</p>",products/BS1197.jpg,True
PORTA CAUTIN,,4200,9,cautin,"<p>PORTA, CAUTIN, PORTA CAUTIN, ESPONJA</p>",products/.jpg,True
PACK PILA 18650 4.2V 3000mah RECARGABLE (2U),EW18650,4200,9,inicio,"<p>LITIO, RECARGABLE, 18650, PILA, BATERIA, PACK, LI-ION, 4.2V, PLANA, EWTTO, 3000mAh</p>",products/EW18650.jpg,True
DIODO LED ALTO BRILLO 5MM ROJO OVALADO  (25U),L5ALO,1600,31,electronica,"<p>LED, ROJO, DIP, 3MM, M3</p>",products/L5ALO.jpg,True
"FUENTE 12V 3,75A",FP-1237,6200,15,electronica,"<p>ALIMENTACION, fuente, POWER, PODER</p>",products/FP-1237.jpg,True
MINI PANEL SOLAR 72.5X70.5,COD161,1700,49,inicio,"<p>MINI, solar, PANEL</p>",products/COD161.jpg,True
CABLE VIDEO VGA- 10 METROS,VGA10M,6000,3,inicio,"<p>CABLE, VGA, VIDEO</p>",products/VGA10M.jpg,True
BATERIA RECARGABLE 9V SDNMY,SDB9VR,6400,1,inicio,"<p>RECARGABLE, 9V, BATERIAS</p>",products/SDB9VR.jpg,True
PILA 18650 GPTOP 8800 mAh 3.7 V ROJA,8800-37V,2500,83,ferreteria,"<p>RECARGABLE, 18650, PILA, BOTON, GPTOP, PITUTO, ELEVADO</p>",products/8800-37V.jpg,True
CINTA LED BLANCO CALIDO 5MTS 12V,CL12-C,6000,5,inicio,,products/CL12-C.jpg,True
INTERRUPTOR DE PALANCA LED VEREDE DE 12-24V/20AI VERDE,H3-3-1,3000,5,inicio,"<p>LED, LUZ, INTERRUPTOR, AUTO, COCHE, PALANCA, POSICIONES</p>",products/H3-3-1.jpg,True
INTERRUPTOR DE PALANCA LED AMARILLO 12-24V/20AI AMARILLO,H3-3-2,3000,10,inicio,"<p>LED, LUZ, INTERRUPTOR, AUTO, COCHE, PALANCA, POSICIONES</p>",products/H3-3-2.jpg,True
INTERRUPTOR DE PALANCA CON LUZ DE 12-24V/20 TRANSPARENTE,H3-3-3,3000,2,inicio,"<p>LED, LUZ, INTERRUPTOR, AUTO, COCHE, PALANCA, POSICIONES</p>",products/H3-3-3.jpg,True
FUSIBLE LARGO 3A/250V (10 U),FUS0L30,600,7,electronica,"<p>FUSIBLE, FUSE, 250V, LARGO</p>",products/FUS0L30.jpg,True
FUSIBLE LARGO 2A/250V (10 U),FUS0L20,600,8,electronica,"<p>FUSIBLE, FUSE, 250V, LARGO</p>",products/FUS0L20.jpg,True
CARGADOR DE PILA SUGDU 802B,115906,6000,4,cargadores,"<p>PILA, pilas, AA, BATERIA, cargador, AAA, SUGDU</p>",products/115906.jpg,True
MINI PANEL SOLAR 84x56 5v 0.5w,RY7-2425,3000,46,electronica,"<p>MINI, solar, PANEL, FOTOVOLCAICO, 0.5W, 5VOLT</p>",products/RY7-2425.jpg,True
FUSIBLE LARGO 4A/250V (10 U),,600,9,electronica,"<p>FUSIBLE, FUSE, 250V, LARGO</p>",products/.jpg,True
FUSIBLE LARGO 3.5A/250V (10 U),FUS0L35,600,8,electronica,"<p>FUSIBLE, FUSE, 250V, LARGO</p>",products/FUS0L35.jpg,True
FUSIBLE LARGO 2.5A/250V (10 U),FUS0L25,600,8,electronica,"<p>FUSIBLE, FUSE, 250V, LARGO</p>",products/FUS0L25.jpg,True
PUNTA CAUTIN 40W,,1000,19,cautin,"<p>CAUTIN, PUNTA, HERRAMIENTAS, REPUESTO, 40W</p>",products/.jpg,True
CONECTOR DB9 HEMBRA,VDB9H,450,3,conectores,"<p>CONECTOR, HEMBRA, PINES, PIN, 9, VGA, DB</p>",products/VDB9H.jpg,True
BROCHE BATERÍA 9V,CCB9V,335,159,baterias,"<p>CONECTOR, BATERIA, 9V, ALIMENTACION, CLIP</p>",products/CCB9V.jpg,True
FUSIBLE CORTO 1A/250V (10 U),FUS01,500,0,electronica,"<p>FUSIBLE, FUSE, 250V, CORTO</p>",products/FUS01.jpg,True
FUSIBLE CORTO 3A/250V (10 U),FUS03,500,5,electronica,"<p>FUSIBLE, FUSE, 250V, CORTO</p>",products/FUS03.jpg,True
FUSIBLE CORTO 4A/250V (10 U),FUS04,500,9,electronica,"<p>FUSIBLE, FUSE, 250V, CORTO</p>",products/FUS04.jpg,True
FUSIBLE CORTO 10A/250V (10 U),FUS010,500,6,electronica,"<p>FUSIBLE, FUSE, 250V, CORTO</p>",products/FUS010.jpg,True
FUSIBLE LARGO 5A/250V (10 U),FUS0L5,600,2,electronica,"<p>FUSIBLE, FUSE, 250V, LARGO</p>",products/FUS0L5.jpg,True
FUSIBLE LARGO 10A/250V (10 U),FUS0L10,600,8,electronica,"<p>FUSIBLE, FUSE, 250V, LARGO</p>",products/FUS0L10.jpg,True
SPRAY MULTIUSO 250ML,,3000,14,inicio,"<p>SPRAY, MULTIUSO</p>",products/.jpg,True
PIE DE METRO DIGITAL,QST-150,3092,8,ferreteria,"<p>MM, CALIBRADOR, PIE DE METRO</p>",products/QST-150.jpg,True
CARGADOR 18650 PHILCO 1X2 + 2 PILAS 3000 mAh,PARED,8000,2,cargadores,"<p>RECARGABLE, 18650, PILA, BATERIA, cargador, PHILCO</p>",products/PARED.jpg,True
CAJA ORGANIZADORA MULTIUSO,C30446,4600,4,cajas,"<p>CAJA, PLASTICO, HERRAMIENTAS, ORGANIZADORA</p>",products/C30446.jpg,True
SÚPER PEGAMENTO ADHESIVO,70122,2200,13,inicio,"<p>ADHESIVO, PEGAMENTO, GLUE, SUPER PEGAMENTO</p>",products/70122.jpg,True
SET 32 PIEZAS DESTORNILLADORES,9102,5000,3,destornilladores,"<p>SET, DESTORNILLADOR, PIEZAS</p>",products/9102.jpg,True
CAJA 190X140X70MM DE CONEXION IMPERMEABLE,S190,5200,1,inicio,"<p>CONEXION, CAJA, ESTANCA, CUADRADA, RECTANGULAR, GRIS, IMPERMEABLE, CUADRADO, CON TAPA, CAJA DE  CONEXION</p>",products/S190.jpg,True
TUBO CORRUGADO 10M *25MM,PP25AD,8400,3,inicio,"<p>TUBO, CABLE, ELECTRICO, ELECTRICIDAD, CORRUGADO, ONDULADO, ACORDEON</p>",products/PP25AD.jpg,True
CONECTOR MOLEX HEMBRA 6 PINES,MOH6P,100,84,conectores,"<p>CONECTOR, HEMBRA, PINES, MOLEX</p>",products/MOH6P.jpg,True
COAXIAL RG-6 (10U),,1000,10,conectores,"<p>CONECTOR, CONEXION, TV, COAXIAL, RG6</p>",products/.jpg,True
COAXIAL F RG6 DE COMPRESIÓN,2A-RG6,400,12,conectores,"<p>CONECTOR, TV, COAXIAL, RG6, F, COMPRESION</p>",products/2A-RG6.jpg,True
CONECTOR DE CHASIS XLR HEMBRA,H2-43,1000,7,conectores,"<p>CONECTOR, HEMBRA, MACHO, CHASIS, MICROFONO, AUIDIO, XLR</p>",products/H2-43.jpg,True
ESPUMA RENOVADOR AUTOLIMPIANTE CAUCHO O LLANTA 480CC,,4200,2,inicio,"<p>AUTO, LIMPIADOR, ESPUMA, RENOVADOR</p>",products/.jpg,True
DIP SWITCH 4 POSICIONES,H2-16,400,34,inicio,"<p>INTERRUPTOR, DIP, SWITCH, 4</p>",products/H2-16.jpg,True
FOTOCELDA LDR 5MM,FC105,300,28,componentes,"<p>LUZ, solar, SENSOR, FOTOCELDA, LDR, FOTO, RESISTOR, CELDA, FOTORESISTENCIA</p>",products/FC105.jpg,True
MOTOR REDUCTOR PARA ARDUINO 3V,I1-7,2000,60,electronica,"<p>AMARILLO, 3v, motor, VELOCIDAD, REDUCTOR, MOTORREDUCTOR</p>",products/I1-7.jpg,True
CONECTOR USB TIPO B HEMBRA PCB,M2A-USBTB,400,8,conectores,"<p>CONECTOR, HEMBRA, USB, B</p>",products/M2A-USBTB.jpg,True
PANTALLA LED 96X192CM P10 WIFI,CF96192-P10W,0,0,desarrollos,"<p>LED, PANTALLA, VMS</p>",products/CF96192-P10W.jpg,True
ENCHUFE POWER MACHO-SWITCH ON/OFF,EPMSOO,2200,5,inicio,"<p>MACHO, SWITCH, ENCHUFE, POWER, OFF, ON</p>",products/EPMSOO.jpg,True
BOTON DE SEGURIDAD LA128,LA128,2500,8,inicio,"<p>BOTON, PULSADOR, LA128</p>",products/LA128.jpg,True
CONECTOR DE ENCHUFE DIN MACHO,H2-35,1000,2,conectores,"<p>CONECTOR, MACHO, ENCHUFE, DIN</p>",products/H2-35.jpg,True
DIODO LED RGB 5MM- 3 COLORES (10U),RGB-A4U,2000,62,diodos,"<p>LED, 5MM, ANODO, DIODO, RGB, FULL, 4P, COLOR, COMUN</p>",products/RGB-A4U.jpg,True
CABLE PODER PULPO  1X4,CCTV-1X4_GL,2000,14,inicio,"<p>CABLE, SEGURIDAD, CAMARA, PULPO, SPLITTER</p>",products/CCTV-1X4_GL.jpg,True
PRENSA ESTOPA PG -7,CHL180382,300,40,electronica,"<p>CABLE, PRENSA, ESTOPA</p>",products/CHL180382.jpg,True
PRENSA ESTOPA PG - 9,CHL180381,300,43,electronica,"<p>CABLE, PRENSA, ESTOPA</p>",products/CHL180381.jpg,True
CAJA150 X 110X70MM DE CONEXIONES IMPERMEABLE,S155,4500,4,inicio,"<p>CONEXION, CAJA, ESTANCA, CUADRADA, RECTANGULAR, GRIS, IMPERMEABLE, CUADRADO, CON TAPA, CAJA DE  CONEXION</p>",products/S155.jpg,True
TAPA PERFIL 15X30MM OVALADA,TPI-1530_GL,190,0,ferreteria,<p>TAPA PERFIL / REGATON<br /> INTERIOR<br /> PLÁSTICO<br /> NEGRO</p>,products/TPI-1530_GL.jpg,True
PANTALLA PARA ARDUINO LCD 1602A MODULO,LCD1602-P1-4,5000,18,inicio,"<p>ARDUINO, MODULO, PANTALLA, LCD, 1602</p>",products/LCD1602-P1-4.jpg,True
TAPA PERFIL 10X20MM,TPI-1020,90,0,ferreteria,<p>TAPA PERFIL / REGATON<br /> INTERIOR<br /> PLÁSTICO<br /> NEGRO</p>,products/TPI-1020.jpg,True
CUBIERTA DB9 VOLANTE,CDB9V,400,97,inicio,"<p>CONECTOR, PLASTICA, CAJA, TAPA, VGA, DB9, CARCASA, ARMAR, CAP, CUBIERTA</p>",products/CDB9V.jpg,True
CONECTOR DB9 PCB HEMBRA,H2-DB9H,2000,47,conectores,"<p>CONECTOR, MACHO, MONTAJE, VGA, DB9, ANGULO</p>",products/H2-DB9H.jpg,True
SENSOR DE FLUJO DE AGUA,YF-S201_GL,5000,10,bomba,"<p>ARDUINO, SENSOR, AGUA, FLUJO</p>",products/YF-S201_GL.jpg,True
SENSOR DE FLUJO DE AGUA,YF-S401_GL,7000,9,bomba,"<p>SENSOR, AGUA, CONTROL, FLUJO, FLUJOMETRO</p>",products/YF-S401_GL.jpg,True
VOLTIMETRO,218973,3200,11,inicio,"<p>DIGITAL, v, DISPLAY, VOLTIMETRO</p>",products/218973.jpg,True
VOLTÍMETRO Y AMPERÍMETRO DIGITAL PANEL,,3800,3,inicio,"<p>LED, DIGITAL, PANEL, VOLTIMETRO</p>",products/.jpg,True
VOLTÍMETRO DIGITAL,,2800,18,inicio,"<p>LED, DIGITAL, ARDUINO, VOLTIMETRO</p>",products/.jpg,True
PORTA AMPOLLETA ESCOLAR,,200,61,inicio,"<p>PORTA, v, AMPOLLETA, SOQUETE, W, PORTAAMPOLLETA</p>",products/.jpg,True
PIN HEADER MACHO 1X40 90° (10U),PH1X40-90_GL,3000,20,conectores,"<p>MACHO, ARDUINO, PINES, PIN, HEADER, PACK, ANGULADO, 90 GRADOS</p>",products/PH1X40-90_GL.jpg,True
TAPA PERFIL 15X25 MM,TPI-1525,140,0,ferreteria,<p>TAPA PERFIL / REGATON<br /> INTERIOR<br /> PLÁSTICO<br /> NEGRO</p>,products/TPI-1525.jpg,True
CONVERSOR USB SERIAL TTL FT232RL FTDI 5.5/3.3V,FT232RL,4500,82,inicio,"<p>ARDUINO, ADAPTADOR, MODULO, USB, CONVERTIDOR, TTL, FT232, ARDUINO CONVERTIDOR DE ADAPTADOR</p>",products/FT232RL.jpg,True
MODULO RS 485 - MAX 485,MAXRS485,2500,0,electronica,"<p>ARDUINO, MODULO, SERIAL, RASPBERRY, TTL, MAX 485, RS485</p>",products/MAXRS485.jpg,True
MODULO ETHERNET ENC-28J60 MINI,HR911105A,5000,7,electronica,"<p>ETHERNET, ARDUINO, RJ45, MINI, MODULO, CRISTAL, INTERFAZ, ENC28J60, 3.3V, SOP28, SPI, HR911105A, PBC48, 28J60</p>",products/HR911105A.jpg,True
MODULO SENSOR VELOCIDAD 3.3v-5v,,1500,6,electronica,"<p>MODULO, SENSOR</p>",products/.jpg,True
PUENTE H L298,,3000,0,electronica,"<p>ARDUINO, motor, MODULO</p>",products/.jpg,True
MODULO LM555 GENERADOR AJUSTABLE.,,1000,7,inicio,<p>MODULO</p>,products/.jpg,True
ARDUINO MICRO PRO,MICRO-Q2-31,7000,0,arduino,"<p>ARDUINO, PRO, MODULO, MICRO, NANO</p>",products/MICRO-Q2-31.jpg,True
GENERADOR PANEL PWM 1HZ-150 Khz,,9000,2,inicio,"<p>ARDUINO, DISPLAY, GENERADOR</p>",products/.jpg,True
TOPES DE GOMA NEGRA 3CM DE LARGO,,900,20,inicio,"<p>TOPES, goma, NEGRA</p>",products/.jpg,True
SWITCH DE RED 5 PUERTOS 10/100mbps Pix-link,,13000,1,inicio,"<p>RED, 5, PUERTOS, INTERNET</p>",products/.jpg,True
CONECTOR SPEAKON MACHO CON FUNDA,SPEM1F,1800,34,conectores,"<p>CONECTOR, MACHO, ENCHUFE, PARLANTE, SPEAKON</p>",products/SPEM1F.jpg,True
CONECTOR SPEAKON MACHO AZUL,4246,2100,46,inicio,"<p>CONECTOR, AZUL, ENCHUFE</p>",products/4246.jpg,True
CABLE DE ALIMENTACION TIPO 8,C8-141,1697,64,inicio,"<p>CABLE, 8, ALIMENTACION, PODER, RADIO, OCHO</p>",products/C8-141.jpg,True
ADAPTADOR ENCHUFE 250V BLANCO,EP031 / R1-18,2000,7,adaptadores,"<p>ADAPTADOR, ENCHUFE, blanco, chuco</p>",products/EP031 / R1-18.jpg,True
ENCHUFE HEMBRA VOLANTE 10A CON TIERRA NEGRA,EP078,1900,80,enchufe,"<p>HEMBRA, ENCHUFE, VOLANTE, GRIS</p>",products/EP078.jpg,True
ENCHUFE MACHO VOLANTE 2P+T PESADO 10A 250V,EP077,1800,67,enchufe,"<p>MACHO, ENCHUFE, VOLANTE</p>",products/EP077.jpg,True
CABLE USB TIPO B 1.5M,USB-B-1.5M_GL,1200,21,inicio,<p>CABLE IMPRESORA</p>,products/USB-B-1.5M_GL.jpg,True
CONECTOR DB9 MACHO,VDB9M,412,129,conectores,"<p>CONECTOR, MACHO, PINES, PIN, 9, VGA, DB</p>",products/VDB9M.jpg,True
SENSOR PRESIÓN BAROMÉTRICA BMP180,BMP180,2500,30,inicio,"<p>ARDUINO, SENSOR, PRESION, BAROMETRO, BMP180</p>",products/BMP180.jpg,True
CONTROL DE TEMPERATURA W1209,w1209,3800,5,inicio,"<p>DIGITAL, TEMPERATURA, RELE, CONTROL, W, TERMOSTATO, 1209</p>",products/w1209.jpg,True
"SPLITER METALICO, 1 ENTRADA 4 SALIDAS 5-1200MHZ",,1000,88,electronica,"<p>CABLE, COAXIAL, SPLITTER, SALIDAS, ENTRADAS, TELEVISION, SPLITER</p>",products/.jpg,True
MINI CARGADOR,,1700,1,inicio,"<p>MINI, BATERIA, USB, cargador</p>",products/.jpg,True
MODULO 8 DIGITOS DRIVER MAX 7219,,8000,3,inicio,"<p>ARDUINO, 7 SEGMENTO, DISPLAY, MODULO, DRIVER, MAX, 8 DIGITOS, 7219</p>",products/.jpg,True
TERMINAL BATERIA CON PVC Set X 2.,2224,1800,5,inicio,"<p>SET, TERMINAL, 2, PACK</p>",products/2224.jpg,True
ADAPTADOR ENCHUFE C14 MACHO CHASIS,TEM104/ R1-27,1000,152,adaptadores,"<p>MACHO, ADAPTADOR, 3PINES, CORRIENTE, C14</p>",products/TEM104/ R1-27.jpg,True
DISIPADOR PARA INTEGRADO PACK 2 UNIDADES,DIN2U,600,48,electronica,"<p>INTEGRADO, CALOR, PACK, DISIPARADOR</p>",products/DIN2U.jpg,True
SEÑAL VIAL VMS32128W,VMS32128W,0,0,desarrollos,"<p>LED, VIAL, SEÑALETICA, semaforo, FLECHA, VSM, TRAFFIC, TRAFICO, CARRTERA, VMS</p>",products/VMS32128W.jpg,True
CINTA AMERICANA 48MM X 5M,1479,3000,3,ferreteria,"<p>CINTA, AMERICANA</p>",products/1479.jpg,True
SUPER ADHESIVO INSTANTANEO 20G,15600,3000,3,inicio,"<p>ADHESIVO, PEGAMENTO, SUPER, goma, INSTANTANEO, 2OG</p>",products/15600.jpg,True
LUBRICANTE REX 40 MULTIUSO 400ml,1950,3500,8,ferreteria,"<p>LUBRICANTE, MULTIUSO</p>",products/1950.jpg,True
BROCA 2MM HSS,,2000,89,brocas,"<p>ACERO, BROCA, MM, MILESIMA</p>",products/.jpg,True
ADAPTADOR HDMI H - DVI-D M.,B4-1,3000,1,adaptadores,"<p>ADAPTADOR, HDMI, DVI</p>",products/B4-1.jpg,True
DIODO LED ALTO BRILLO 5MM (25U),LAB5MM,0,0,electronica,"<p>LED, AMBAR, 5MM, BRILLO, ALTO BRILLO, ALTO</p>",products/LAB5MM.jpg,True
DIODO LED ALTO BRILLO 3MM (25U),LAB3MM,0,0,electronica,,products/LAB3MM.jpg,True
RCA PLUG MACHO,M2A-46,700,79,conectores,"<p>CONECTOR, ROJO, NEGRO, RCA</p>",products/M2A-46.jpg,True
CONECTOR DB 37 HEMBRA,H2-45,3000,47,conectores,"<p>CONECTOR, HEMBRA, PINES, PIN, PC, H, DB37</p>",products/H2-45.jpg,True
TIMBRE INALAMBRICO PARA ENCHUFE IRM,,7000,2,componentes,"<p>INALAMBRICO, ENCHUFE, TIMBRE, DOOR, BELL</p>",products/.jpg,True
ADAPTADOR SCHUKO 3 PATAS,R2-14,2000,48,adaptadores,"<p>UNIVERSAL, ADAPTADOR, ENCHUFE, SCHUKO</p>",products/R2-14.jpg,True
CAUTIN 60W TIPO LAPIZ,5649459741642,4500,3,cautin,,products/5649459741642.jpg,True
BROCA 4.0MM HSS (LARGO 80MM),,3500,17,brocas,"<p>ACERO, BROCA, MM, MILESIMA</p>",products/.jpg,True
BROCA 2.5MM HSS,,2200,70,brocas,"<p>ACERO, BROCA, MM, MILESIMA</p>",products/.jpg,True
TRANSFORMADOR 5V 3A  5.5 X 2.1MM,M-3,3400,22,inicio,"<p>ARDUINO, fuente, REGULADOR, TRANSFORMADOR, TRAFO, 3A, 5V</p>",products/M-3.jpg,True
INVERSOR DE VOLTAJE 1000W 12V,IN1000W,34000,2,electronica,"<p>W, INVERSOR</p>",products/IN1000W.jpg,True
KIT CHASIS PARA ROBOTICA 4 RUEDAS,SKU: 870-105,11000,7,electronica,"<p>ARDUINO, kit, CHASIS, RUEDA, PROYECTO, RASPBERRY, MOTORES</p>",products/SKU: 870-105.jpg,True
JUEGO DE DADOS 9PCS,SDY-94168,3000,4,ferreteria,"<p>JUEGO, TALADRO, MM, MEDIDAS, DADOS</p>",products/SDY-94168.jpg,True
